Anio,Mes,PaisDestino,DepartamentoOrigen,Producto,Cantidad,ValorMilesDolar,ValorMilesPesos
2008,Junio,Suiza,Bogota,Banano Bocadillo,1588,3.58,6092.9
2008,Junio,Antillas Holandesas,Antioquia,Cavendish Valery,40660,13.82,23609.59
2008,Junio,Estados Unidos,Antioquia,Banano Bocadillo,64130,49.92,85783.75
2008,Junio,Estados Unidos,Antioquia,Otros Bananos y Platanos Frescos,150,0.12,197.51
2008,Junio,Estados Unidos,Bolivar,Otros Bananos y Platanos Frescos,11744.37,14.36,24553.17
2008,Junio,Estados Unidos,Valle del Cauca,Bananos o Platanos Secos,2400,3.02,5128.33
2008,Junio,Italia,Magdalena,Cavendish Valery,35891.64,16.13,28640.78
2008,Junio,Italia,Magdalena,Banano Bocadillo,560,0.84,1439.45
2008,Junio,Australia,Magdalena,Bananos o Platanos Secos,1952,6.05,10576.62
2008,Junio,Belgica,Magdalena,Cavendish Valery,1.55E+07,6393.89,1.09E+07
2008,Junio,Belgica,Magdalena,Banano Bocadillo,500,0.75,1285.22
2008,Junio,Belgica,Magdalena,Bananos o Platanos Secos,4968,16.5,28267.08
2008,Junio,Espana,Magdalena,Cavendish Valery,1362949,513.92,871365.38
2008,Junio,Estados Unidos,La Guajira,Cavendish Valery,384822,137.89,234862.29
2008,Junio,Estados Unidos,Magdalena,Cavendish Valery,9345391.08,3175.16,5280661.64
2008,Junio,Italia,Magdalena,Cavendish Valery,775953.92,350.27,620069.77
2008,Junio,Japon,Magdalena,Cavendish Valery,360334,208.27,362986.47
2008,Junio,Paises Bajos,Magdalena,Cavendish Valery,69657.6,35.52,59926.86
2008,Junio,Reino Unido,Magdalena,Cavendish Valery,3064752.4,1189.1,2025517.56
2008,Junio,Alemania,Antioquia,Cavendish Valery,2.70E+07,10274.26,1.75E+07
2008,Junio,Belgica,Antioquia,Cavendish Valery,3.85E+07,13764.85,2.34E+07
2008,Junio,Estados Unidos,Antioquia,Cavendish Valery,3.80E+07,14766.64,2.52E+07
2008,Junio,Estados Unidos,Antioquia,Banano Bocadillo,620557,274.53,465493.88
2008,Junio,Italia,Antioquia,Cavendish Valery,1.28E+07,5340.51,9177554.15
2008,Junio,Portugal,Antioquia,Cavendish Valery,7425835,2478.82,4196232.81
2008,Junio,Reino Unido,Antioquia,Cavendish Valery,1.38E+07,6081.23,1.05E+07
2008,Junio,Turquia,Antioquia,Cavendish Valery,1572248,588.96,1023073.79
2008,Junio,Yugoslavia,Antioquia,Cavendish Valery,1.17E+07,3791.67,6498401.05
2008,Mayo,Antillas Holandesas,Magdalena,Cavendish Valery,39968,16.04,28169.81
2008,Mayo,Alemania,Bogota,Banano Bocadillo,3342.5,7.84,14003.86
2008,Mayo,Aruba,Bogota,Otros Bananos y Platanos Frescos,28.8,0.06,108.64
2008,Mayo,Arabia Saudita,Bogota,Banano Bocadillo,50,0.12,213.52
2008,Mayo,Cuba,Bogota,Otros Bananos y Platanos Frescos,28,0.01,12.5
2008,Mayo,Espana,Bogota,Banano Bocadillo,205,0.42,750.05
2008,Mayo,Francia,Bogota,Banano Bocadillo,57282.89,116.16,206698.88
2008,Mayo,Francia,Cundinamarca,Banano Bocadillo,56031,101.46,180396.66
2008,Mayo,Italia,Bogota,Banano Bocadillo,4609,10.66,19011.89
2008,Mayo,Portugal,Bogota,Banano Bocadillo,60,0.12,213.81
2008,Mayo,Suiza,Bogota,Banano Bocadillo,100,0.2,357.52
2008,Mayo,Tailandia,Bogota,Banano Bocadillo,7.5,0.02,32.07
2008,Mayo,Alemania,Caldas,Bananos o Platanos Secos,1920,6.23,11138.38
2008,Mayo,Espana,Risaralda,Bananos o Platanos Secos,2489.76,10.65,18828.75
2008,Mayo,Estados Unidos,Antioquia,Banano Bocadillo,50270,38.78,69115.34
2008,Mayo,Estados Unidos,Bolivar,Otros Bananos y Platanos Frescos,22978.56,32.74,58312.31
2008,Mayo,Estados Unidos,Valle del Cauca,Bananos o Platanos Secos,5208,7.84,13769
2008,Mayo,Belgica,Magdalena,Cavendish Valery,2.41E+07,9740.76,1.73E+07
2008,Mayo,Espana,Magdalena,Cavendish Valery,2329376,878.06,1554979.25
2008,Mayo,Estados Unidos,La Guajira,Cavendish Valery,235657,81.64,144555
2008,Mayo,Estados Unidos,Magdalena,Cavendish Valery,1.28E+07,4235.72,7536484.83
2008,Mayo,Francia,Magdalena,Cavendish Valery,34411,25.11,44885.35
2008,Mayo,Irlanda,Magdalena,Cavendish Valery,329658,115.89,205425.98
2008,Mayo,Italia,Magdalena,Cavendish Valery,836766.4,377.6,671698.41
2008,Mayo,Italia,Magdalena,Banano Bocadillo,1610,2.42,4278.09
2008,Mayo,Japon,Magdalena,Cavendish Valery,49140,28.67,51165.3
2008,Mayo,Paises Bajos,Magdalena,Cavendish Valery,121574,56.2,100365.21
2008,Mayo,Reino Unido,Magdalena,Cavendish Valery,8421512.2,3093.79,5489111.69
2008,Mayo,Suecia,Valle del Cauca,Bananos o Platanos Secos,60,0.23,408.06
2008,Mayo,Alemania,Antioquia,Cavendish Valery,1.81E+07,7061.05,1.26E+07
2008,Mayo,Belgica,Antioquia,Cavendish Valery,3.27E+07,12550.25,2.22E+07
2008,Mayo,Estados Unidos,Antioquia,Cavendish Valery,2.81E+07,11450.14,2.06E+07
2008,Mayo,Estados Unidos,Antioquia,Banano Bocadillo,239946,105.85,184609.46
2008,Mayo,Italia,Antioquia,Cavendish Valery,1.27E+07,4584.9,8280117.13
2008,Mayo,Portugal,Antioquia,Cavendish Valery,9687171,3233.56,5650991.14
2008,Mayo,Reino Unido,Antioquia,Cavendish Valery,7995743,3036.85,5393050.02
2008,Abril,Antillas Holandesas,Magdalena,Cavendish Valery,38094,14.18,25507.76
2008,Abril,Antillas Holandesas,Santander,Otros Bananos y Platanos Frescos,16,0.02,34.54
2008,Abril,Alemania,Bogota,Banano Bocadillo,5840.5,13.39,23989.1
2008,Abril,Aruba,Bogota,Banano Bocadillo,8.84,0.01,24.42
2008,Abril,Aruba,Bogota,Otros Bananos y Platanos Frescos,48.96,0.05,92.66
2008,Abril,Canada,Bogota,Banano Bocadillo,180,0.99,1809.66
2008,Abril,Espana,Bogota,Banano Bocadillo,357.5,0.69,1242.52
2008,Abril,Francia,Bogota,Banano Bocadillo,8560.5,21.4,39015.96
2008,Abril,Francia,Cundinamarca,Banano Bocadillo,97299,205.45,364724.15
2008,Abril,Italia,Bogota,Banano Bocadillo,6216,12.03,21352.45
2008,Abril,Portugal,Bogota,Banano Bocadillo,515,0.92,1630.24
2008,Abril,Suiza,Bogota,Banano Bocadillo,1544,3.81,6730.18
2008,Abril,Aruba,Antioquia,Cavendish Valery,81207,27.61,49705.75
2008,Abril,Antillas Holandesas,Antioquia,Cavendish Valery,203036,69.03,124282.33
2008,Abril,Estados Unidos,Antioquia,Banano Bocadillo,98830,71.74,129504.06
2008,Abril,Estados Unidos,Antioquia,Otros Bananos y Platanos Frescos,20,0.01,25.81
2008,Abril,Estados Unidos,Valle del Cauca,Bananos o Platanos Secos,84,0.45,803.33
2008,Abril,Belgica,Magdalena,Cavendish Valery,9461913.6,3872.92,7032023.5
2008,Abril,Belgica,Magdalena,Bananos o Platanos Secos,10167.5,29.96,54447.18
2008,Abril,Espana,Magdalena,Cavendish Valery,1014109,395.11,702229.82
2008,Abril,Estados Unidos,Cauca,Cavendish Valery,34756.24,15.71,28449.95
2008,Abril,Estados Unidos,La Guajira,Cavendish Valery,533008,176.3,316304.72
2008,Abril,Estados Unidos,Magdalena,Cavendish Valery,1.25E+07,4152.61,7730089.64
2008,Abril,Francia,Magdalena,Cavendish Valery,14784,11.41,20318.81
2008,Abril,Francia,Magdalena,Bananos o Platanos Secos,3960,14.22,26086.53
2008,Abril,Israel,Magdalena,Cavendish Valery,34828.8,19.58,35935.86
2008,Abril,Italia,Magdalena,Cavendish Valery,1459683.28,695.57,1250847.11
2008,Abril,Italia,Magdalena,Banano Bocadillo,3230,4.84,8670.52
2008,Abril,Japon,Magdalena,Cavendish Valery,409500,236.85,429577.93
2008,Abril,Paises Bajos,Magdalena,Cavendish Valery,261216,129.77,233031.64
2008,Abril,Reino Unido,Magdalena,Cavendish Valery,1992034.2,762.7,1363197.33
2008,Abril,Alemania,Antioquia,Cavendish Valery,3.13E+07,11676.57,2.11E+07
2008,Abril,Belgica,Antioquia,Cavendish Valery,4.49E+07,16304.76,2.94E+07
2008,Abril,Estados Unidos,Antioquia,Cavendish Valery,3.27E+07,11695.29,2.10E+07
2008,Abril,Estados Unidos,Antioquia,Banano Bocadillo,232922,102.91,185012.27
2008,Abril,Italia,Antioquia,Cavendish Valery,7308283,2748.32,4907163.69
2008,Abril,Portugal,Antioquia,Cavendish Valery,7101605,2403.38,4336948.14
2008,Abril,Reino Unido,Antioquia,Cavendish Valery,1.75E+07,6636.99,1.19E+07
2008,Marzo,Antillas Holandesas,Magdalena,Cavendish Valery,18140,6.75,12454.9
2008,Marzo,Antillas Holandesas,Santander,Otros Bananos y Platanos Frescos,1369,0.7,1283.24
2008,Marzo,Japon,Atlantico,Cavendish Valery,49140,28.67,55244.08
2008,Marzo,Alemania,Bogota,Banano Bocadillo,2010,3.92,7284.42
2008,Marzo,Aruba,Bogota,Banano Bocadillo,35.36,0.04,77.77
2008,Marzo,Aruba,Bogota,Otros Bananos y Platanos Frescos,48.96,0.03,58.81
2008,Marzo,Canada,Bogota,Banano Bocadillo,20,0.02,36.83
2008,Marzo,Espana,Bogota,Banano Bocadillo,48,0.14,265.53
2008,Marzo,Estados Unidos,Bogota,Bananos o Platanos Secos,96.02,0.28,522.52
2008,Marzo,Francia,Bogota,Banano Bocadillo,54342,115.29,213987.19
2008,Marzo,Italia,Bogota,Banano Bocadillo,14542.4,39.43,73172.33
2008,Marzo,Italia,Cundinamarca,Banano Bocadillo,369,1.99,3686.26
2008,Marzo,Paises Bajos,Bogota,Banano Bocadillo,96,0.36,658.8
2008,Marzo,Suiza,Bogota,Banano Bocadillo,25366,65.05,121185.14
2008,Marzo,Aruba,Antioquia,Cavendish Valery,20330,6.91,12897.65
2008,Marzo,Antillas Holandesas,Antioquia,Cavendish Valery,100859,34.29,64279.9
2008,Marzo,Espana,Antioquia,Cavendish Valery,39840,15.44,28673.51
2008,Marzo,Estados Unidos,Bolivar,Otros Bananos y Platanos Frescos,21542.4,23.17,42234.17
2008,Marzo,Estados Unidos,Valle del Cauca,Bananos o Platanos Secos,380,0.45,835.2
2008,Marzo,Aruba,Magdalena,Cavendish Valery,40660,13.82,25678.77
2008,Marzo,Antillas Holandesas,Magdalena,Cavendish Valery,60990,20.74,38518.16
2008,Marzo,Belgica,Magdalena,Cavendish Valery,1.80E+07,6722.59,1.25E+07
2008,Marzo,Belgica,Magdalena,Bananos o Platanos Secos,5840,15.85,29078.3
2008,Marzo,Espana,Magdalena,Cavendish Valery,1832865,676.97,1256700.93
2008,Marzo,Estados Unidos,La Guajira,Cavendish Valery,375426,124.18,230724.19
2008,Marzo,Estados Unidos,Magdalena,Cavendish Valery,7939936.4,2608.11,4834221.57
2008,Marzo,Italia,Magdalena,Cavendish Valery,768446.6,334.55,618151.66
2008,Marzo,Italia,Magdalena,Banano Bocadillo,2540,3.81,7043.57
2008,Marzo,Paises Bajos,Magdalena,Cavendish Valery,594333,147.13,270955.43
2008,Marzo,Reino Unido,Magdalena,Cavendish Valery,1365088,480.96,891994.2
2008,Marzo,Alemania,Antioquia,Cavendish Valery,1.44E+07,4979.73,9167295.53
2008,Marzo,Belgica,Antioquia,Cavendish Valery,2.43E+07,8327.62,1.54E+07
2008,Marzo,Estados Unidos,Antioquia,Cavendish Valery,1.73E+07,5228.44,9588102.69
2008,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,246819,109.1,200998.33
2008,Marzo,Italia,Antioquia,Cavendish Valery,5131508,1921.43,3519487.67
2008,Marzo,Portugal,Antioquia,Cavendish Valery,4767474,1546.06,2847380.77
2008,Marzo,Reino Unido,Antioquia,Cavendish Valery,1.08E+07,4049.5,7481217.22
2008,Febrero,Antillas Holandesas,Atlantico,Otros Bananos y Platanos Frescos,2800,1.23,2328.62
2008,Febrero,Antillas Holandesas,Magdalena,Cavendish Valery,17595.8,6.35,12248.77
2008,Febrero,Alemania,Bogota,Banano Bocadillo,4763,11.63,22256.14
2008,Febrero,Aruba,Bogota,Banano Bocadillo,17.68,0.03,50.76
2008,Febrero,Aruba,Bogota,Otros Bananos y Platanos Frescos,11.52,0.02,33.89
2008,Febrero,Espana,Bogota,Banano Bocadillo,819,1.86,3562.43
2008,Febrero,Filipinas,Cundinamarca,Banano Bocadillo,38255,87.59,165360.59
2008,Febrero,Francia,Bogota,Banano Bocadillo,1550,3.1,6000.02
2008,Febrero,Francia,Cundinamarca,Banano Bocadillo,170878,356.44,682604.97
2008,Febrero,Italia,Bogota,Banano Bocadillo,39870,92.89,177504.24
2008,Febrero,Italia,Cundinamarca,Banano Bocadillo,828,4.23,8126.81
2008,Febrero,Paises Bajos,Bogota,Banano Bocadillo,1105,2.36,4443.78
2008,Febrero,Portugal,Bogota,Banano Bocadillo,285,0.57,1084.65
2008,Febrero,Suiza,Bogota,Banano Bocadillo,630,1.16,2193.35
2008,Febrero,Suiza,Cundinamarca,Banano Bocadillo,50,0.23,435.3
2008,Febrero,Espana,Antioquia,Cavendish Valery,38400,14.98,27920.13
2008,Febrero,Aruba,Magdalena,Cavendish Valery,20330,6.48,12285.11
2008,Febrero,Antillas Holandesas,Magdalena,Cavendish Valery,101650,32.4,61548.92
2008,Febrero,Australia,Magdalena,Bananos o Platanos Secos,3380,9.48,17995.31
2008,Febrero,Belgica,Cundinamarca,Banano Bocadillo,9000,22.5,43644.82
2008,Febrero,Belgica,Magdalena,Cavendish Valery,1.75E+07,5983.01,1.14E+07
2008,Febrero,Espana,Magdalena,Cavendish Valery,1933188,676.17,1285381.76
2008,Febrero,Estados Unidos,La Guajira,Cavendish Valery,238194,78.79,148936.84
2008,Febrero,Estados Unidos,Magdalena,Cavendish Valery,5269525.46,1842.18,3520339.34
2008,Febrero,Irlanda,Magdalena,Cavendish Valery,69658,20.7,40149.28
2008,Febrero,Italia,Magdalena,Cavendish Valery,522638.9,221.49,421561.41
2008,Febrero,Italia,Magdalena,Banano Bocadillo,957,1.37,2588.56
2008,Febrero,Japon,Magdalena,Cavendish Valery,193661,110.53,211316.45
2008,Febrero,Japon,Magdalena,Bananos o Platanos Secos,2160,6.58,12701.29
2008,Febrero,Paises Bajos,Magdalena,Cavendish Valery,1553336.8,438.17,846224.63
2008,Febrero,Reino Unido,Magdalena,Cavendish Valery,2197212,722.17,1385221.59
2008,Febrero,Virgenes (britanicas)- Islas,Magdalena,Cavendish Valery,324111,118.07,226377.58
2008,Febrero,Alemania,Antioquia,Cavendish Valery,1.81E+07,6559.77,1.24E+07
2008,Febrero,Belgica,Antioquia,Cavendish Valery,3.08E+07,10723.48,2.03E+07
2008,Febrero,Estados Unidos,Antioquia,Cavendish Valery,2.36E+07,6654.36,1.26E+07
2008,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,264546,131.52,248602.3
2008,Febrero,Italia,Antioquia,Cavendish Valery,8249485,2441.11,4656097.53
2008,Febrero,Portugal,Antioquia,Cavendish Valery,5615228,1825.63,3452995.97
2008,Febrero,Reino Unido,Antioquia,Cavendish Valery,556480,201.87,388974.61
2007,Diciembre,Aruba,Magdalena,Cavendish Valery,22045,6.48,13001.99
2007,Diciembre,Antillas Holandesas,Atlantico,Otros Bananos y Platanos Frescos,2176.8,6.18,12586.19
2007,Diciembre,Antillas Holandesas,Magdalena,Cavendish Valery,39908,14.1,28516.72
2007,Diciembre,Aruba,Bogota,Banano Bocadillo,26.51,0.04,77.98
2007,Diciembre,Aruba,Bogota,Otros Bananos y Platanos Frescos,23.04,0.04,72.47
2007,Diciembre,Francia,Bogota,Banano Bocadillo,315,0.63,1266.19
2007,Diciembre,Italia,Bogota,Banano Bocadillo,250,0.5,1003.24
2007,Diciembre,Espana,Atlantico,Cavendish Valery,19980,10.99,22086.02
2007,Diciembre,Espana,Risaralda,Bananos o Platanos Secos,5250,22.78,46863.46
2007,Diciembre,Francia,Bogota,Otros Bananos y Platanos Frescos,8862,22.88,46282.27
2007,Diciembre,Italia,Magdalena,Cavendish Valery,140849.6,56.53,114400.45
2007,Diciembre,Canada,Antioquia,Bananos o Platanos Secos,461.1,1.16,2322.47
2007,Diciembre,Antillas Holandesas,Magdalena,Cavendish Valery,1785033,526.5,1096398.68
2007,Diciembre,Belgica,Cundinamarca,Banano Bocadillo,7800,19.5,39452.01
2007,Diciembre,Belgica,Magdalena,Cavendish Valery,2.20E+07,6896.3,1.47E+07
2007,Diciembre,Espana,Magdalena,Cavendish Valery,3417303,1102.46,2209948.12
2007,Diciembre,Estados Unidos,Magdalena,Cavendish Valery,2.47E+07,8315.13,1.67E+07
2007,Diciembre,Francia,Magdalena,Cavendish Valery,52715,20.89,41556.08
2007,Diciembre,Italia,Magdalena,Cavendish Valery,116217,34.55,69701.81
2007,Diciembre,Japon,Magdalena,Cavendish Valery,65520,37.38,75131.57
2007,Diciembre,Paises Bajos,Magdalena,Cavendish Valery,1990890.72,508.28,1023645.61
2007,Diciembre,Reino Unido,Magdalena,Cavendish Valery,3217223.6,1138.99,2418806.52
2007,Diciembre,Alemania,Antioquia,Cavendish Valery,2.98E+07,9663.48,1.95E+07
2007,Diciembre,Belgica,Antioquia,Cavendish Valery,2.53E+07,7938.91,1.60E+07
2007,Diciembre,Estados Unidos,Antioquia,Cavendish Valery,1.68E+07,4565.82,9146273.1
2007,Diciembre,Estados Unidos,Antioquia,Banano Bocadillo,278370,137.48,279530.92
2007,Diciembre,Italia,Antioquia,Cavendish Valery,8885521,2849.34,5746991.81
2007,Diciembre,Portugal,Antioquia,Cavendish Valery,6212376,1772.25,3538298.96
2007,Diciembre,Rusia- Federacion de,Antioquia,Cavendish Valery,6867423,2287.15,4558474.52
2007,Diciembre,Yugoslavia,Antioquia,Cavendish Valery,3626875,1203.95,2399564.68
2007,Noviembre,Antillas Holandesas,Magdalena,Cavendish Valery,17341.84,5.78,11813.28
2007,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,14420,10.9,22243
2007,Noviembre,Estados Unidos,Magdalena,Banano Bocadillo,1700,0.75,1526.52
2007,Noviembre,Alemania,Bogota,Banano Bocadillo,5501.5,13.19,27231.09
2007,Noviembre,Aruba,Bogota,Banano Bocadillo,53.03,0.07,134.6
2007,Noviembre,Aruba,Bogota,Otros Bananos y Platanos Frescos,17.28,0.02,35.74
2007,Noviembre,Espana,Bogota,Banano Bocadillo,827.5,1.66,3386.56
2007,Noviembre,Francia,Bogota,Banano Bocadillo,562.5,1.13,2333.93
2007,Noviembre,Francia,Cundinamarca,Banano Bocadillo,197547.5,525.94,1069296.46
2007,Noviembre,Italia,Bogota,Banano Bocadillo,3852,18.21,37513.65
2007,Noviembre,Italia,Cundinamarca,Banano Bocadillo,42156,87.26,178020.27
2007,Noviembre,Paises Bajos,Cundinamarca,Banano Bocadillo,1430,2.71,5487.56
2007,Noviembre,Portugal,Bogota,Banano Bocadillo,531.5,0.99,2048.36
2007,Noviembre,Suiza,Bogota,Banano Bocadillo,1586,3.56,7266.42
2007,Noviembre,Suiza,Cundinamarca,Banano Bocadillo,25,0.13,262.4
2007,Noviembre,Alemania,Caldas,Bananos o Platanos Secos,1005,2.62,5361.23
2007,Noviembre,Espana,Magdalena,Cavendish Valery,19853.6,8.09,16906.12
2007,Noviembre,Estados Unidos,Valle del Cauca,Bananos o Platanos Secos,145,1.05,2147.87
2007,Noviembre,Francia,Bogota,Otros Bananos y Platanos Frescos,9645,24.17,48471.32
2007,Noviembre,Italia,Magdalena,Cavendish Valery,147303,50.72,105959.87
2007,Noviembre,Alemania,Magdalena,Cavendish Valery,10104,2.89,5957.09
2007,Noviembre,Antillas Holandesas,Magdalena,Cavendish Valery,60990,19.44,39698.36
2007,Noviembre,Australia,Magdalena,Bananos o Platanos Secos,3110,9.32,19339.42
2007,Noviembre,Belgica,Cundinamarca,Banano Bocadillo,14580,37.91,78025.03
2007,Noviembre,Belgica,Magdalena,Cavendish Valery,3.01E+07,9529.15,1.95E+07
2007,Noviembre,Belgica,Magdalena,Bananos o Platanos Secos,4428,11.52,23869.52
2007,Noviembre,Belgica,Risaralda,Banano Bocadillo,7020,18.25,37606.79
2007,Noviembre,Corea,Magdalena,Cavendish Valery,34320,19.25,40066.55
2007,Noviembre,Espana,Magdalena,Cavendish Valery,4666479,1515.26,3085004.12
2007,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,14868,9.91,19951.77
2007,Noviembre,Estados Unidos,Magdalena,Cavendish Valery,1.41E+07,4621.89,9372957.97
2007,Noviembre,Francia,Bogota,Cavendish Valery,22445,4.6,9486.17
2007,Noviembre,Francia,Magdalena,Cavendish Valery,147461,47.05,95113.63
2007,Noviembre,Francia,Magdalena,Bananos o Platanos Secos,4104,14.58,30535.28
2007,Noviembre,Irlanda,Magdalena,Cavendish Valery,195385,58.53,122275.23
2007,Noviembre,Italia,Magdalena,Cavendish Valery,20897.28,10.94,22329.59
2007,Noviembre,Japon,Magdalena,Cavendish Valery,533169,304.5,627158.93
2007,Noviembre,Paises Bajos,Cundinamarca,Otros Bananos y Platanos Frescos,3750,10.88,22209.21
2007,Noviembre,Paises Bajos,Magdalena,Cavendish Valery,2260198.28,730.78,1515638.22
2007,Noviembre,Reino Unido,Magdalena,Cavendish Valery,5282037.6,1774.35,3644714.32
2007,Noviembre,Rusia- Federacion de,Magdalena,Cavendish Valery,1548980,463.98,939098.59
2007,Noviembre,Aruba,La Guajira,Otros Bananos y Platanos Frescos,14850,1.1,2273.49
2007,Noviembre,Alemania,Antioquia,Cavendish Valery,5.16E+07,16985.42,3.49E+07
2007,Noviembre,Belgica,Antioquia,Cavendish Valery,3.06E+07,10023,2.00E+07
2007,Noviembre,Estados Unidos,Antioquia,Cavendish Valery,2.63E+07,7629.08,1.57E+07
2007,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,141250,69.85,142483.04
2007,Noviembre,Italia,Antioquia,Cavendish Valery,1.21E+07,3734.39,7715357.45
2007,Noviembre,Portugal,Antioquia,Cavendish Valery,1.44E+07,4277.61,8184936.48
2007,Noviembre,Rusia- Federacion de,Antioquia,Cavendish Valery,2845586,1003.96,2103025.12
2007,Noviembre,Yugoslavia,Antioquia,Cavendish Valery,1.88E+07,6003.39,1.24E+07
2007,Octubre,Aruba,Atlantico,Cavendish Valery,20000,6.36,12699.17
2007,Octubre,Antillas Holandesas,Atlantico,Cavendish Valery,16725.08,5.56,11124.72
2007,Octubre,Japon,Atlantico,Cavendish Valery,65520,37.38,74742.43
2007,Octubre,Alemania,Bogota,Banano Bocadillo,320,0.64,1279.97
2007,Octubre,Alemania,Bogota,Bananos o Platanos Secos,10,0,0.2
2007,Octubre,Aruba,Bogota,Banano Bocadillo,27.06,0.04,82.5
2007,Octubre,Aruba,Bogota,Otros Bananos y Platanos Frescos,44.33,0.07,145.21
2007,Octubre,Belgica,Bogota,Banano Bocadillo,9,0.05,90.71
2007,Octubre,Canada,Bogota,Banano Bocadillo,3,0.01,14.84
2007,Octubre,Dinamarca,Bogota,Banano Bocadillo,9,0.07,146.28
2007,Octubre,Estados Unidos,Cundinamarca,Banano Bocadillo,18,0.01,12.12
2007,Octubre,Italia,Bogota,Banano Bocadillo,4,0.01,18.25
2007,Octubre,Italia,Cundinamarca,Banano Bocadillo,22374,45.96,90667.76
2007,Octubre,Reino Unido,Bogota,Banano Bocadillo,18,0.04,80.09
2007,Octubre,Suiza,Cundinamarca,Banano Bocadillo,38921,97.2,191752.02
2007,Octubre,Francia,Valle del Cauca,Otros Bananos y Platanos Frescos,4.44,0.03,54.14
2007,Octubre,Alemania,Caldas,Bananos o Platanos Secos,1743.75,4.27,8587.35
2007,Octubre,Espana,Risaralda,Bananos o Platanos Secos,5250,23.6,47051.24
2007,Octubre,Italia,Magdalena,Cavendish Valery,167193,59.64,119270.42
2007,Octubre,Antillas Holandesas,Magdalena,Cavendish Valery,81320,25.92,52027.66
2007,Octubre,Belgica,Magdalena,Cavendish Valery,1.57E+07,5152.21,1.03E+07
2007,Octubre,Espana,Magdalena,Cavendish Valery,1431856,481.82,970824.15
2007,Octubre,Estados Unidos,Antioquia,Banano Bocadillo,16861,9.6,19418.17
2007,Octubre,Estados Unidos,Magdalena,Cavendish Valery,9259936,2963.61,5928581.86
2007,Octubre,Francia,Bogota,Cavendish Valery,20770,6.33,12668.88
2007,Octubre,Italia,Bogota,Cavendish Valery,131411,39.11,78106.07
2007,Octubre,Italia,Magdalena,Cavendish Valery,212602,63.21,126905.03
2007,Octubre,Japon,Magdalena,Cavendish Valery,196560,112.15,224587.4
2007,Octubre,Paises Bajos,Magdalena,Cavendish Valery,294303.36,143.03,285638.21
2007,Octubre,Paises Bajos,Magdalena,Bananos o Platanos Secos,960,2.26,4510.74
2007,Octubre,Reino Unido,Magdalena,Cavendish Valery,3935038.2,1278.11,2552432.81
2007,Octubre,Virgenes (britanicas)- Islas,Magdalena,Cavendish Valery,1202616,370.31,737775.82
2007,Octubre,Alemania,Antioquia,Cavendish Valery,2.67E+07,8506.26,1.71E+07
2007,Octubre,Belgica,Antioquia,Cavendish Valery,2.10E+07,6856,1.37E+07
2007,Octubre,Estados Unidos,Antioquia,Cavendish Valery,1.86E+07,5171.16,1.03E+07
2007,Octubre,Estados Unidos,Antioquia,Banano Bocadillo,278882,140.24,282034.61
2007,Octubre,Italia,Antioquia,Cavendish Valery,8291408,2534.01,5090985.44
2007,Octubre,Portugal,Antioquia,Cavendish Valery,7572593,2280.84,4447917.93
2007,Octubre,Reino Unido,Antioquia,Cavendish Valery,3465865,1181.13,2330145.02
2007,Octubre,Yugoslavia,Antioquia,Cavendish Valery,2463666,679.07,1370152.75
2007,Septiembre,Aruba,Atlantico,Cavendish Valery,15527.84,4.92,10729.36
2007,Septiembre,Antillas Holandesas,Atlantico,Cavendish Valery,39944.8,13.36,27106.88
2007,Septiembre,Alemania,Bogota,Banano Bocadillo,3975,8.81,18172.97
2007,Septiembre,Alemania,Magdalena,Bananos o Platanos Secos,11,0.01,20.09
2007,Septiembre,Aruba,Bogota,Banano Bocadillo,26.52,0.04,88.86
2007,Septiembre,Aruba,Bogota,Otros Bananos y Platanos Frescos,66.13,0.1,202.67
2007,Septiembre,Canada,Bogota,Banano Bocadillo,4,0.01,14.18
2007,Septiembre,Espana,Bogota,Banano Bocadillo,860,1.72,3583.11
2007,Septiembre,Estados Unidos,Bogota,Bananos o Platanos Secos,297.72,0.82,1668.98
2007,Septiembre,Francia,Bogota,Banano Bocadillo,120912,310.86,661641.72
2007,Septiembre,Italia,Bogota,Banano Bocadillo,5522,25.02,53283.87
2007,Septiembre,Italia,Cundinamarca,Banano Bocadillo,90,0.25,531.91
2007,Septiembre,Paises Bajos,Cundinamarca,Banano Bocadillo,304,0.59,1258.07
2007,Septiembre,Portugal,Bogota,Banano Bocadillo,120,0.24,511.71
2007,Septiembre,Suiza,Bogota,Banano Bocadillo,451,1.02,2088.79
2007,Septiembre,Suiza,Bogota,Otros Bananos y Platanos Frescos,2880,6.74,14320.31
2007,Septiembre,Canada,Bogota,Bananos o Platanos Secos,751,0.75,1519.75
2007,Septiembre,Corea,Magdalena,Cavendish Valery,68471,38.4,83382.89
2007,Septiembre,Antillas Holandesas,Magdalena,Cavendish Valery,83035,25.92,53711.23
2007,Septiembre,Belgica,Antioquia,Cavendish Valery,301.6,0.06,118.09
2007,Septiembre,Belgica,Magdalena,Cavendish Valery,1.44E+07,4860.07,1.04E+07
2007,Septiembre,Espana,Antioquia,Cavendish Valery,150.8,0.03,60.52
